indulgence in virtue of holy place   	聖地大赦
indulgence; plenary indulgence   	大赦
indwelling   	住在內的
indwelling   	寓居
indwelling of God   	天主的寓居
inerrancy   	免於錯誤
inerrancy of the Holy Scripture   	聖經無謬說
infallibility of the Bible   	聖經的不可錯誤性
infallibility of the church   	教會的不可錯誤性
infallibility of the pope   	教宗的不可錯誤性
infallibility of the pope   	教宗無誤說
infancy narratives   	耶穌童年記事
infancy narratives   	童年福音
infant baptism   	嬰孩洗禮
infidel   	無信仰者
infidel; pagan; profane   	異教的
infidel; pagan; unbeliever   	無信仰者；無宗教信仰者
infideles negativi   	無罪的教外人士
infidelity   	背信
infinitude; infinity   	無盡
infinity of God   	上帝的無限性
infused   	傾注的
infused habit   	傾注習性
infused virtue   	傾注的德性
infusion   	傾注
infusion of love   	愛之傾注
inhibition   	教權停止命令
inhibition; interdict; suppression   	禁令
inhibition; suppression   	抑制
initiate   	新進者
initiate   	入門者
initiate   	入會者
initiation   	入會禮
initiation   	入門
initiation; initiative   	創始者
initiative   	先導
initiative   	創造力
initiative; spontaneity   	自發
injunction; precept   	告誡
injustice   	不公平
injustice   	不公義
injustice   	不公正
injustice   	違反正義
innocence   	純潔無罪
inquisition   	異端法庭
inquisition   	宗教裁判
inquisition   	異端裁判
insight   	內在的光
insight   	洞悉
insight   	頓悟
inspiration; theopneusty   	默感
institution   	院
institution of office   	聖職之傳予
institution of sacrament   	聖事的建立
institution; institution of office; ordination   	聖職任命
institution; investiture   	授職禮
institutional church   	組織化的教會
institutional church   	有制度的教會
institutional church   	兼辦社會事業及教育的教會
institutional church   	有組織的教會
instruction of the Sacred Congregation   	聖部訓令
instrumentalism   	工具主義
insufflation   	噓氣
integration   	成為整體
integration   	整合
integration   	整體化
integration   	融合
integration; unify   	合成一體
integrity; preservation   	保存
intellect; prudence   	智
intellectualism   	主知論
intellectualism; rationlism   	理智主義
intellectualization   	使有理智
intellectualization   	訴諸理性
intellectus fidei   	理解信仰
intellectus fidei   	信仰的領悟
intellectus quaerens fidem   	理智尋求信仰
intelligere Dei est eius substantia   	上帝的睿智是祂自己的本體
intelligere subsistens   	自立領悟
intelligere subsistens   	自立悟性
intelligo ut credam   	我知故我信
intention; will   	意旨
inter-faith dialogue   	信仰交談
intercession   	轉求；轉禱
intercession; suffrage   	代禱
intercommunion   	相互的屬神關係
intercommunion   	聯合領聖餐
intercommunion   	共領聖體
intercommunion   	「在感恩（聖體）聖事上相通共融」
interconfessioanl; interdenominational   	教派間的
interdict   	停止教權
interdict   	驅逐出教
interior life   	內修生活
interiorize   	內在化
internal efficient grace   	內在實效恩寵
internal grace   	內在恩寵
intervention   	干預
introversion   	反省
intuition   	直覺真理
intuitionism   	直觀論
intuitive vision   	直覺神視
investiture   	授與
investiture   	授職
investiture controversy; investiture struggle   	聖職敘任權之爭
investiture controversy; investiture struggle   	授權之爭辯
investitute with ring and crosier   	以權戒與權杖授職
invisible church   	無形的教會
invocation   	祈福禱文
invocation; petition; pray; prayer   	祈求
invocatory   	祈求的
invocatory   	祈願的
invocatory   	呼求的
invocatory   	呼求式的經文
involvement   	投入
inwardness   	內在意義
inwardness   	內在本質
inwardness   	誠意
inwardness; spiritualism; spirituality   	靈性
ipsissima verba Christ; ipsissima vox Christi   	耶穌親口說過的話
ipsissima verba Christ; ipsissima vox Christi   	基督真言
ipsissima vox Christi   	基督親身講的話
irenics   	協調論
irenics   	合一神學
irenics   	和平神學
irrational; non-rational   	非理性信仰
irrationality   	背理
irregularity   	違法行為
irreligious; pagan   	無宗教的
irresistible   	不可抵抗的恩寵
isagogics   	聖經註釋學入門
isagogics   	導論學
isagogics   	緒論學
joy, spiritual   	神樂
joy; joyfulness   	喜悅
joy; joyfulness   	歡慶
jubilee   	禧年
jubilee   	銀慶
jubilee   	金慶
judex (Lat.)   	審判者
judg(e)ment; penalty; wrath of God   	天譴
judge   	審判者
judgment Day   	審判日；世界末日
judgment of God   	天主的審判；（新教或其它譯名）上帝的審判  
judgment of value   	價值判斷
judgment, ethical   	倫理判斷
judgment, general   	公審判
judgment, last   	最後審判
judgment, particular   	私審判
judicial censure   	司法評判
judicium   	對啟示可信性的判斷
judicium (Lat.)   	審判；裁判；判斷
jurisdiction   	司法權
jurisdiction   	管轄權
jurisdiction   	審判權
jurisprudence   	法學；法律系統
just man   	義人
just; legitimate   	合法的
just; rational; reasonable   	合理的
justice   	司法
justice of God   	天主的正義；（新教或其它譯名）上帝的義  
justice, commutative   	交換正義
justice, distributive   	分配正義
justice, doctrine of double   	雙重正義說
justice, imputed   	歸義；歸於正義
justice, infused   	灌注的正義
justice, inherent   	內在的正義
justice, legislative   	立法的正義
justice, natural   	天賦正義；本性正義
justice, original   	原始正義
justice, universal   	普遍的正義
justice, vindicative   	懲罰性的正義
justice; righteousness   	義
justice; righteousness   	公義
justification   	成義；（新教或其它譯名）稱義  
justification   	成為善人
justification by faith   	因信成義；（新教或其它譯名）因信稱義  
justification, forensic   	外在成義；（新教或其它譯名）外在稱義  
justification, objective   	客體性的成義；（新教或其它譯名）客體性稱義  
justification, real   	實在成義
justification, secret   	隱秘成義；（新教或其它譯名）隱秘稱義  
justification, subjective   	主體性的成義；（新教或其它譯名）主體性稱義  
justitia (Lat.)   	公平；公道；公義
kadosh   	聖；神聖；至聖
kathenotheism   	交換神論
kenosis   	神性放棄
kenosis   	自我捨棄
kenosis   	虛己
kenotic Christology   	自我空虛的基督論
kenotic theory   	自我空虛論
kerygma   	初傳
kerygma   	福音信息
kerygma; preaching   	宣道
kerygmatic theology; theology of preaching   	宣道神學
kindness; meekness   	良善
kingdom of God   	天主之國
kingdom of God   	上帝的統治
kingdom of God   	天主的統理
kingship of Christ   	基督為王（之特性、職務、尊嚴）
kinship   	血族關係
knowability of God   	有關上帝的知識
knowability of God   	天主的可知性
knowability of simple intelligence   	單純領悟的知識
knowability of vision   	直觀的認知；直觀的認識
knowability, a posteriori   	後天的認知；後天知識
knowability, a priori   	先驗的知識
knowability, acquired   	學得的知識
knowability, certain   	確定的知識
knowability, common   	一般的知識
knowability, contemplative   	默觀的知識
knowability, empirical   	經驗的知識
knowability, imperfect   	不完全的知識
knowability, infused   	灌注的知識
knowability, intuitive   	直覺的認知；直觀的知識
knowability, non-communicable   	不可通傳的知識
knowability, sensitive   	感官知識
knowability, supernatural   	超性的知識
knowledge of contemplation   	有關默觀的知識
laicism   	非神權主義；非宗教化
laicization   	還俗
laicus (Lat.)   	教友；平信徒
laisatio (Lat.)   	還俗
laity; layman   	在俗教友
laity; layman; temporality   	俗人
lamb of God   	天主羔羊
lamb, paschal   	巴斯卦羔羊；逾越節羔羊
language of the church   	教會用語
language, exclusive   	排他性語言
language, inclusive   	包容性語言
laos-laicus   	天主子民中的俗人
lapse   	離宗叛道
lapse; renegade   	叛教
lapsed   	背教者；墮落者；跌倒者
lapsus; lapsi (Lat.)   	背教者；墮落者；跌倒者
last anointing   	臨終傅油
last sacraments   	臨終聖事
last supper   	末夕晚餐
last things   	末日完成
latae sententiae (Lat.)   	自科絕罰
latinization   	拉丁化
latitudinarianism   	不拘泥教條者之信仰、教義
latitudinarianism   	自由主義者之信仰、教義
latitudinarianism   	放任主義者之信仰、教義
latitudinarians   	自由主義者
latitudinarians   	放任主義者
latitudinarians   	不拘泥教條者
latria   	只崇拜天主的敬禮
latria   	對天主的最高崇拜
latria   	崇敬禮
latria (Lat.)   	崇拜；崇敬
law of Holiness   	聖潔法律
law of causality   	因果律
law of contradiction   	矛盾律
law of retaliation   	報復律
law, Mosaic   	梅瑟法律；（新教或其它譯名）摩西律法  
law, divine   	神律
law, ecclesiastical   	教會法律；教會法
law, eternal   	永恆律
law, moral   	道德律；倫理法
law, natural moral   	自然道德律
law, revealed   	启示的法律
law, supernatural moral   	超性道德律
law; mode   	法
laxismus (Lat.)   	寬鬆主義；放縱主義
laxitas (Lat.)   	放縱；鬆弛；懶散
lay apostolate   	教友傳教
lay brother   	庶務修士
lay brother   	無品修士
lay brother   	凡人修道士
lay brother   	輔理修士
lay investiture   	俗人授職
lay theology   	平信徒神學
lay theology   	教友神學
laying on of hands; imposition of hands   	按手禮
layman   	凡人
layperson   	教友；平信徒
laywoman   	女教友；女平信徒
laziness   	懶惰
leadership office   	領導職
leadership office   	君王之職
leadership office; pastoral office   	牧導之職
leadership, charismatic   	神恩性領袖職位
lectionary   	讀經集；聖經選集
lector   	誦讀
lector   	讀經員
lector   	宣讀
lectoratus (Lat.)   	讀經職務
legal church   	合法的教會
legalism   	合法主義
legalism   	守法主義
legality of the sacrament   	聖事的合法性
legate, Papal   	教宗使節；教宗代表
legatus (Lat.)   	使節；代表
legatus a latere   	教宗特使
legislation   	立法
legitimacy   	正當性；合法性
legitimate   	合法的；正當的
legitimate   	正式婚生的
legitimation   	合法化
legitmate   	適法的
leiturgia; presbyterate   	司祭職
lex (Latin)   	法律；律法
lex Christi (Lat.)   	基督之律
lex Dei (Lat.)   	天主之律；（新教或其它譯名）上帝之律  
lex Mosaica (Lat.)   	梅瑟法律；（新教或其它譯名）摩西律法  
lex aeterna (Lat.)   	永恆律
lex divina (Latin)   	神律
lex ecclesiae fundamentalis (Lat.)   	教會基本法
lex moralis (Lat.)   	道德律
lex naturalis (Latin)   	自然律
lex talionis (Latin)   	復仇法；同等報復法
liberal theology   	自由主義化的神學
liberalism   	自由主義
liberalists   	自由主義派
liberalize   	自由化；自由主義化
liberation theology   	釋放神學
liberation theology   	解放神學；解救神學
libertas (Latin)   	自由
libertas a coactione (Latin)   	非受迫的自由；非脅迫的自由
libertas contrarietatis   	對立自由
libertas exercitii (Latin)   	行動自由
libertines   	自由思想者
libertines   	放縱者
libertinism   	放浪主義
liberty, civil   	公民自由
liberum arbitrium (Lat.)   	自由選擇
libido (Lat.)   	貪情；慾望；性慾
life, christian   	基督徒生活；基督化生活
life, christian moral   	基督徒倫理生活；基督化的倫理生活
life, common   	團體生活；共同的生活
life, consecrated   	奉獻生活
life, contemplative   	默觀生活
life, divine   	神性生命
life, ecclesiastical   	教會生活
life, eternal   	永生
life, ethical   	倫理生活；倫理性的生活
life, future   	來生；來世
life, individual   	個人生活
life, interior   	內修生活；靈性生活
life, monastic   	隱修會生活；隱修士的生活
life, moral   	道德生活；道德性的生活
life, mystical   	神秘生活；神秘性的生活
life, private   	私人生活
life, public   	公共生活；公開生活
life, religious   	宗教生活；修道生活；修會生活
life, spiritual   	靈修生活；靈性生命
life, supernatural   	超性生活；超性生命
ligatio (Lat.)   	束縛；捆綁；壓服
light   	光明
light of glory   	榮福之光
light, interior   	內心之光；靈性之光
ligurgics   	禮拜學
likeness of God   	上帝的肖像
likeness of God   	天主的相同性
limbo   	古聖所
limbo of the Fathers   	亞巴郎的懷抱
limbo of the children   	嬰孩前廳；靈薄獄
limbus (Lat.)   	古聖所；靈薄獄；冥府
limbus patrum (Lat.)   	亞巴郎的懷抱
limbus puerorum (Lat.)   	靈薄獄；嬰孩前廳
litaniae (Latin)   	禱文
litany   	連禱文
litany   	禱文
literal sense   	字面意義
literalism   	直譯主義
literary criticism   	文學批判
literary criticism   	文學批判學
literary genre   	文學類型
literature, Wisdom   	智慧文學
literature, apocalyptic   	默示文學；啟示文學
literature, prophetic   	先知文學
litterae (Lat.)   	文學；書信
litterae apostolicae (Latin)   	宗座文件；聖座文件
litterae encyclicae (Latin)   	通諭
litterae excardinationis (Lat.)   	轉教區函
litterae testimoniales (Latin)   	證明函；證明文件
liturgia (Lat.)   	禮儀；宗教禮儀
liturgia horarum (Lat.)   	時辰頌禱禮
liturgica (Lat.)   	禮儀學
liturgical book   	禮儀書；典禮書
liturgical movement   	禮儀運動
liturgical reform   	禮儀改革
liturgical theology   	禮儀神學
liturgical year   	禮儀年；禮儀年度
liturgics   	崇拜學
liturgism; ritualism   	禮儀主義
liturgist   	主禮者
liturgist   	禮儀學家
liturgy   	聖餐儀式
liturgy   	祈禱書
liturgy   	禱告書
liturgy of the holy Mass   	彌撒禮儀
liturgy of the presanctified   	聖體聖血預先祝聖的聖餐禮
liturgy, Eucharistic   	感恩禮儀
liturgy, divine   	神聖的禮儀
liturgy; worship   	禮拜儀式
living God   	生活的天主
living God   	有生命的天主
local church   	本地教會
local church   	地方教會
local council   	地方會議
localism   	地方至上主義
localism   	地方主義
localization   	地方化
loci communies   	一般真理
locus communis (Lat.)   	一般說法；常識
locus proprius (Lat.)   	個別說法；個別教義
locus theologicus   	神學知識之來源
locutio Dei attestantis   	天主作證的話
logic   	邏輯
logic, deductive   	演繹邏輯
logic, experimental   	實驗邏輯
logic, symbolic   	符號邏輯
logical accident   	邏輯的附質
logical idealism   	邏輯觀念論
logical positivism   	邏輯實證論
logical truth   	邏輯的真
logical truth   	理性真理
logismos   	內在思想
logismos   	內在推理
logos (Gk.)   	言；言語；話語；理念
lord   	首領
lord   	統治者
lord   	主宰
lordship   	所有權
love of neighbor   	對人的愛
love of neighbor   	對近人的愛；（新教或其它譯名）愛鄰舍  
love of neighor   	如鄰人之愛
love, divine   	天主的愛；神聖的愛；聖愛；（新教或其它譯名）上帝的愛  
love, filial   	孝愛
love, virtue of   	愛德
low Mass   	簡禮彌撒
low Mass   	小禮彌撒；小彌撒
low Mass   	普通彌撒
lucifer; Lucifer (Lat.)   	路濟弗爾；（新教或其它譯名）路西法  
lukewarmness   	冷淡
lumen (Lat.)   	光
lumen Christi (Lat.)   	基督之光
lumen gratiae (Lat.)   	恩寵之光
lumen internum (Lat.)   	內心之光
lumen naturae (Lat.)   	理性之光；本性之光
lumen naturale (Lat.)   	理性之光；本性之光
lux mundi   	世界之光
luxuria (Lat.)   	奢侈浪費
lytron (Gk.)   	贖金
mactatio mystica; mystical immolation   	神秘祭殺
macula (Lat.)   	污染；玷污
magician   	巫師；術士
magister (Lat.)   	師傅；老師；碩士
magister sacri palatii   	教廷神學顧問
magisterium   	施教的權威
magisterium   	教導職
magisterium ecclesiae (Lat.)   	教會訓導權
magisterium infallibile (Lat.)   	不可錯誤的訓導權
magisterium of the church   	教會訓導權
magisterium ordinarium (Lat.)   	平時訓導權
magisterium ordinarium et universale   	教會平時的普世訓導權
magisterium ordinarium et universale (Lat.)   	教會平時及普世訓導權
magisterium, extraordinary   	特殊訓導權
magisterium, infallible (Lat.)   	不可錯誤的訓導權
magisterium, ordinary and universal   	教會平時及普世訓導權
magisterium; teaching power of the church   	教會訓導權
magnalia Dei (Lat.)   	天主的宏功偉業
magnanimity   	寬仁
magnanimity; openness; tolerance   	寬大
magus (Lat.)   	巫師；術士
maiestas (Lat.)   	尊威；威嚴
majesty   	莊嚴
majesty of God   	天主的尊威
major orders   	主要牧職
male chauvinism   	大男子主義
malediction   	詛咒；咒駡
malice   	惡意；惡念
malitia peccati   	罪之惡性
malleolus haereticorum (Lat.)   	異端者的錘子；（新教或其它譯名）異端之錘  
malleus haereticorum (Lat.)   	異端者的錘子；（新教或其它譯名）異端之錘  
malum (Lat.)   	惡
mammon   	金錢；財產
man, inner   	內在的人
man, primitive   	原始人
mandate   	聖職授任命令
mandate   	委任
mandate of Heaven   	天命
mandatum (Lat.)   	訓令；聖職授任命令；委任
mandatum (Lat.)   	聖周星期四的濯足禮
mandatum divinum (Lat.)   	神的命令；神的委託
manducatio (Lat.)   	吃；用食
manhood   	成人
manhood; personality; self-hood   	人格
manifestatio (Lat.)   	顯明；顯露；表明
manifestation ecclesiae   	教會的表現
manifestation of conscience   	披露良心
maniple   	手帶
manuscript(s); MSS.   	手稿；草稿；原稿
maran; Marana   	我們的主
mari   	我的主
marks of the church   	教會特徵；教會的標記
marriage bond   	婚姻約束；婚姻效果
marriage by proxy   	婚姻代理
marriage encounter   	夫婦懇談會
marriage impediments   	婚姻限制；婚姻阻礙
marriage, canonical   	教會法婚姻
marriage, civil   	民法婚姻
marriage, clandestine   	秘密婚姻
marriage, consanguineous   	近親婚姻；血親婚姻
marriage, consecrated   	祝聖的婚姻
marriage, consummated   	既遂婚姻
marriage, indissolubility of   	婚姻的不可拆散性
marriage, legitimate   	合法的婚姻
marriage, mixed   	混合婚姻
marriage, mystical   	神秘婚姻
marriage, putative   	善意的婚姻
marriage, ratified   	禮成未遂婚姻
marriage, sacrament of   	婚姻聖事
marriage, sacramental   	聖事性婚姻
marriage, spiritual   	神婚；心靈婚姻；精神婚姻
marriage; matrimony   	婚姻生活
marriage; matrimony   	婚姻
martal; matrimonial   	婚姻的
martyr   	殉道者；致命聖人；（新教或其它譯名）血證士；殉教者  
martyr   	受難者；受苦者
martyr; victim   	犧牲者
martyrdom   	殉節
martyrdom   	殉教史
martyrdom   	殉教；致命
martyrdom; suffering   	痛苦
martyrium (Lat.)   	殉道；殉教
martyrolatry   	殉道者崇拜
martyrologist   	殉教史學者
martyrologium (Lat.)   	殉道者名單
martyrology   	殉教者名單
martyrology   	殉教者列傳
martyrology   	殉道學
masochism   	被虐狂；受虐狂
mass   	群眾
mass evangelism   	向群眾宣講福音
mass evangelism   	群眾佈道
massa damnata (Lat.)   	被定罪的群眾
massa peccatrix   	罰
massa peccatrix   	罪惡的群眾
massa perditionis   	永死的群眾
massacre of the innocents   	祝聖嬰孩殉道；（新教或其它譯名）嬰兒蒙難  
mater fidelium   	信者之母
materia (Lat.)   	物質；質料
materia et forma (Lat.)   	質與型
materia prima (Lat.)   	原質；元質；第一質料
materia secunda (Lat.)   	第二質料
material heretic   	不自知的異說者
material sacramenti   	聖禮的質
material sacramenti   	聖事材料
materialism   	唯物論；唯物主義
materialism, dialectical   	辯證唯物論；辯證唯物主義
materialism, historical   	歷史唯物論；歷史唯物主義
materialistic atheism   	物質無神論
maternity   	母性；母職；母權
matriarch   	母權；女族長
matriarchal   	母權的
matrimonial court   	婚姻法庭
matrimonial impediment   	婚姻限制
matrimonium (Lat.)   	婚姻
matrimonium attentatum (Lat.)   	非法婚姻；違法婚姻
matrimonium canonicum (Lat.)   	依照教會法典的婚姻
matrimonium civile (Lat.)   	民法婚姻
matrimonium clandestinum (Lat.)   	秘密婚姻
matrimonium conscientiae (Lat.)   	不公開的婚姻；良心上的婚姻
matrimonium consecratum   	祝聖的婚姻
matrimonium consummatum   	既遂婚姻
matrimonium instauration   	肇基的婚姻
matrimonium legitimum   	末領受洗禮者的婚姻
matrimonium legitimum   	合法的婚姻
matrimonium legitimum   	適法婚姻
matrimonium mixtum (Lat.)   	混合婚姻；信仰混合婚姻
matrimonium putativum   	誤認婚姻
matrimonium ratum (Lat.)   	有效婚姻
matrimonium ratum et consumatum   	既遂已成有效婚姻
matrimonium ratum non consummatum (Lat.)   	有效未遂婚姻
matrimonium spirituale (Lat.)   	精神婚姻
matrimony   	婚配
matrina (Lat.)   	代母
matter; quality   	質
matyrolatry   	烈士崇拜
mea culpa (Lat.)   	我罪；我的過失
meal, Eucharistic   	感恩祭；感恩宴席；（新教或其它譯名）聖餐  
mechanism   	機械論
mediaevalism   	中世紀思想；中世紀精神；（新教或其它譯名）中世紀主義  
mediate revelation   	間接啟示
mediation of Christ   	基督之為天人中介
mediation of Christ; the Mediator   	基督中保
mediation; mediator; pontifex   	中保
mediatrix   	女中保
mediatrix of all graces   	諸寵中保
mediatrix omnium gratiarum (Lat.)   	諸寵中保
medievalism   	中世紀思想；中世紀精神；（新教或其它譯名）中世紀主義  
mediocracy   	平凡人的治理制度
meditatio (Lat.)   	默禱；默想
meditation   	默思
meditation   	冥想
medium (Lat.)   	媒介；媒介物；通靈者
medium gratiae (Lat.)   	恩寵的媒介
meliorism   	淑世主義
melting of horizons   	視野的融合；地平線的融合
membership in the church   	教會成員
memento   	追思禱文
memento mori (Lat.)   	要記得，人終將一死
memoria (Lat.)   	記憶；回憶；紀念
memorial service   	追思禮儀
mendicants   	托缽者；行乞者
mens sana in corpore sano (Lat.)   	健康的心靈寓居在健康的身體
mensa (Lat.)   	祭台；祭桌
mental prayer   	默禱
merces (Lat.)   	待遇；報應
mercy   	憐憫
mercy killing   	慈悲殺害；（新教或其它譯名）安樂死；安樂死術  
merit   	應得
merit   	善功
meritum de condigno (Lat.)   	相稱功績；義理功績
meritum de congruo (Lat.)   	相宜功績；情誼功績
metacritical theory   	超批判理論；元批判理論
metacriticism   	超批判學；元批判學
metaethics   	超倫理學；元倫理學
metahistory   	超歷史；元歷史
metalanguage   	超語言；元語言
metametaphysics   	超形上學；元形上學
metamethodology   	超方法論；元方法論
metaphilosophy   	超哲學；元哲學
metaphysica (Lat.)   	形上學
metaphysical   	形而上學；（新教或其它譯名）形上學  
metaphysical   	形上者
metaphysical essence   	形上本質
metaphysics   	形上學
metempsychosis   	靈魂遷移說
method in theology   	神學方法
methodology   	研究法
methodology   	方法論
metropolitan   	省區主教
metropolitan   	教省總主教職；（新教或其它譯名）教省總主教區  
metropolitan   	教省總主教
midrash   	米德拉市
migration of souls   	輪回
miles Christi (Lat.)   	基督的士兵；基督勇兵
milieu   	氛圍環境；背景
milieu, cultural   	文化環境；文化氛圍
milieu, divine   	神的氛圍
militant atheism   	戰鬥無神論
militia caelestis (Lat.)   	天軍
millenarianism (Lat.)   	千禧年主義
millenarians (Lat.)   	千禧年派
millenarism (Lat.)   	千禧年主義
millenium   	千禧年
millennialism (Lat.)   	千禧年主義
millennianism (Lat.)   	千禧年主義
millennium (Lat.)   	千禧年；一千年
mind   	思維
mind-body dualism   	心身二元論
mind-body problem   	心身問題
minister   	僕人
minister of a sacrament   	聖事施行人
minister of the sacrament   	聖事施行人
ministerium (Lat.)   	神職；聖職；司祭職
ministerium ecclesiasticum (Lat.)   	教會職務；教會職位
ministerium sacramentorum (Lat.)   	施行聖事的職務；施行聖事的職位
ministerium verbi divini (Lat.)   	講道職務；講道職位；（新教或其它譯名）聖道職  
ministry   	牧師之職
ministry   	教會管理
ministry   	聖工
ministry of the divine word   	講道職務；講道職位；（新教或其它譯名）聖道職  
ministry, preaching   	宣道職務
ministry, priestly   	司祭職務
ministry, sacrament of   	聖職聖事
ministry; order; pastorate   	牧職
ministry; pastorate   	牧師團
minjung theology   	民眾神學
minor orders   	次要牧職
minor orders   	小品
miracle   	聖蹟
miracle; sign   	神蹟
miraculous   	奇蹟的
miraculum (Lat.)   	奇跡；神迹
miraculum contra naturam (Lat.)   	反自然律的奇跡
miraculum gratiae (Lat.)   	聖寵的奇跡
miraculum naturae (Lat.)   	自然界的奇跡
miraculum praeter naturam (Lat.)   	自然律之外的奇跡
miraculum quoad modum (Lat.)   	形式的奇跡
miraculum quoad subiectum (Lat.)   	主體的奇跡
miraculum quoad substantiam (Lat.)   	實體的奇跡
miraculum supra naturam (Lat.)   	超自然律的奇跡
misericordia (Lat.)   	仁慈；慈悲；憐愛
misery   	艱難
misery; passion   	苦痛
mishna; mishnah   	米市納
missa (Lat.)   	彌撒
missa cantata (Lat.)   	詠唱彌撒
missa catechumenorum (Lat.)   	慕道者彌撒
missa chrismatis (Lat.)   	聖油彌撒
missa concelebrata (Lat.)   	共祭彌撒
missa conventualis (Lat.)   	修會團體彌撒
missa cum populo (Lat.)   	團體彌撒
missa defunctorum (Lat.)   	為亡者的彌撒
missa exequialis (Lat.)   	殯葬彌撒
missa lecta (Lat.)   	誦念彌撒
missa pontificalis (Lat.)   	主教彌撒
missa praesanctificatorum (Lat.)   	餅酒預先祝聖的彌撒
missa privata (Lat.)   	私人彌撒
missa sicca (Lat.)   	干彌撒
missa solemnis (Lat.)   	隆重彌撒；大禮彌撒
missa votiva (Lat.)   	任選彌撒
missio (Lat.)   	派遣；差遣；使命
missio Verbi   	聖言的受遣
missio Verbi (Lat.)   	聖言的派遣
missio canonica   	正式受遣
missio canonica (Lat.)   	正式派遣
missiologia (Lat.)   	傳教學
missiology   	傳教學
missiology   	宣教學
mission   	傳教團體
mission   	派遣；差遣；使命
mission   	傳道事業
mission   	傳道區；傳道所
mission statement   	使命宣言；傳教宣言
mission theology   	傳教神學
mission, canonical   	正式派遣
mission, divine   	天主的派遣；天主的使命；（新教或其它譯名）上帝的派遣；上帝的使命  
missionarius (Lat.)   	傳教士；（新教或其它譯名）傳教師  
missionary   	有使命的
missionary   	受派遣的
missionary   	傳教的
missionary   	佈道師
missioner   	傳教士
mitre   	主教禮帽；主教冠冕
mixed marriage   	異教聯婚
modalism   	形相主義
modalism   	形式派
modalism   	形態論
modalism   	模式說
modalism   	形式派；形式主義
modalismus (Lat.)   	形態說；顯示說
mode of thinking   	思想模式；思維模式
mode of thinking, analytic   	分析的思想模式
mode of thinking, deductive   	演繹的思想模式
mode of thinking, dialectical   	辯證的思想模式
mode of thinking, holistic   	整體的思想模式
mode of thinking, inductive   	歸納的思想模式
mode of thinking, synthetic   	綜合的思想模式
mode; way   	方法
moderationism   	溫和主義；穩健主義
modernism   	現代主義；近代主義
modernity   	現代性；現代風格
modesty   	謙遜；謹慎；適中
modus (Lat.)   	方式；形式；樣式
modus agendi (Lat.)   	行動方式
modus loquendi (Lat.)   	說話方式
modus operandi (Lat.)   	工作方式
modus ponens (Lat.)   	肯定方式
modus procedendi (Lat.)   	進行方式
modus quo (Lat.)   	照此樣式；藉此樣式
modus subsistendi (Lat.)   	自立方式
modus tollens (Lat.)   	否定的方式
modus vivendi (Lat.)   	生活方式；生活態度
modus vivendi (Lat.)   	權宜之計；解決方法
modus vivendi (Lat.)   	權宜之計；解決方法
monad   	單子
monadism   	單子論；單元論
monadology   	單子論
monarchianism   	一位一體論
monarchianism   	神格唯一論
monarchianism, adoptionist   	嗣子的一位一體論
monarchianism, dynamic   	動力的一位一體論
monarchianism, modalist   	形式的一位一體論
monarchianism, patripassianic   	聖父受難的一位一體論
monarchianismus (Lat.)   	一位一體論；一體一位論；（新教或其它譯名）神格惟一說  
monarchians, monarchists   	一位一體論者
monarchians;monarchists   	一位一體論者
monarchical episcopate   	君主式的主教
monarchical episcopate   	專權主教制
monarchism   	君主主義；君主政體
monarchy   	君主制；君主政體
monasterial   	隱修院的；隱修生活的；（新教或其它譯名）僧院的  
monastery; monastic order   	隱修院
monastery; monk; priest   	僧侶
monastic   	僧侶的
monastical   	隱修生活的；隱修院的
monastical order   	隱修會
monasticism   	隱修制度；隱修生活
monasticism   	隱修會的思想與生活
monenergismus (Lat.)   	單一能力說
monergism   	神恩獨作說
monism   	一元論
monism   	單一論
monitio (Lat.)   	警告
monitum   	勸導文件
mono-Christic   	唯基督的
monoenergetism   	單力論；單一能力說
monogamist   	一夫一妻論者
monogamy   	一夫一妻；一夫一妻制
monogenism   	單偶論
monogenism   	一元發生說
monogenism   	單元說
monolatrist   	一神崇拜者
monolatrist   	單神崇拜者
monolatry   	一神崇拜
monolatry   	單神崇拜
monophyletic   	一族論的
monophyletic   	單支的
monophyletic   	一系論的
monophyletism   	一族論
monophyletism   	一系論
monophyletism   	單支論
monophysism; monophysitism   	一性論；單性論；（新教或其它譯名）基督一性說  
monophysitismus (Lat.)   	（基督）一性說；單性說
monopsychism   	單靈說
monotheism   	唯一神論
monotheism; theism   	一神論
monotheletism   	單志論；單意論；（新教或其它譯名）一志說  
monotheletismus (Lat.)   	單志論；單意論；（新教或其它譯名）一志說  
monothelism   	（基督）單志論；單意論；（新教或其它譯名）一志說  
monsignor, Monsignor   	蒙席；（新教或其它譯名）閣下  
montheism   	真神唯一
monumenta (Lat.)   	合集；總集
moral   	道義上的；倫理的
moral act   	道德行為；倫理行為
moral action   	道德行為；倫理行為
moral activity   	道德行為；倫理行為
moral agent   	道德行為者；倫理行為者
moral argument   	道德的論證
moral argument for the existence of God   	天主存在的道德倫理論證；（新教或其它譯名）上帝存在的道德倫理論證  
moral behavior   	道德行為；倫理行為
moral certainty   	道德確定性；倫理確定性
moral conduct   	道德行為；倫理行為
moral conflict   	道德衝突；倫理衝突
moral consciousness   	道德意識；倫理意識
moral duty   	道德責任；倫理責任
moral education   	道德教育；倫理教育
